190;4;Makanan;Ayam Betutu;31000
191;4;Makanan;Ayam Bakar;31000
192;4;Makanan;Ayam Penyet Cabe Ijo;31000
193;4;Makanan;Ayam Kaloke;31000
194;4;Makanan;Chicken Katsu Cabe Garam;29000
195;4;Makanan;Chicken Katsu Blackpepper;29000
196;4;Makanan;Chicken Katsu Teriyaki;29000
197;4;Makanan;Chicken Katsu Geprek;29000
198;4;Makanan;Chicken Katsu Curry;29000
199;4;Makanan;Cumi Cabe Ijo;31000
200;4;Makanan;Cumi Asam Manis;31000
201;4;Makanan;Cumi Cabe Garam;31000
202;4;Makanan;Spaghetti Bolognese;31000
203;4;Makanan;Spaghetti Aglio E Olio;31000
204;4;Makanan;Beef Yakiniku;34000
205;4;Makanan;Burbeng Max;36000
206;4;Makanan;Nasi Gila;22000
207;4;Makanan;Nasi Langgi;27000
208;4;Makanan;Ayam Kare;27000
209;4;Makanan;Nasi Telur;18000
210;4;Makanan;Nasi Kuning;20000
211;4;Makanan;Chicken Wings;22000
212;4;Makanan;Singkong Popcorn;20000
213;4;Makanan;Tahu Popcorn Crispy;20000
214;4;Makanan;Banana Crunchy;24000
215;4;Makanan;Mix Platter;27000
216;4;Makanan;Onion Ring;20000
217;4;Makanan;French Fries;20000
218;4;Makanan;Cireng Kala Rindu;20000
219;4;Makanan;Risoles;20000
220;4;Makanan;Tempe Mendoan;20000
221;4;Minuman;Keganangan;20000
222;4;Minuman;Keganangan Banar;22000
223;4;Minuman;Es Kopi Pandan;25000
224;4;Minuman;Es Kopi Susu Peppermint;25000
225;4;Minuman;Es Kopi Susu Banana;25000
226;4;Minuman;Es Kopi Susu Rum;25000
227;4;Minuman;Sea Salt Coffee;25000
228;4;Minuman;Kala Rindu Hawa;22000
229;4;Minuman;Kala Rindu Dahaga;22000
230;4;Minuman;Pure Flower;29000
231;4;Minuman;Black Rose;29000
232;4;Minuman;Minion Punch;29000
233;4;Minuman;Citrus Fizz;29000
234;4;Minuman;Espresso;13000
235;4;Minuman;Americano;20000
236;4;Minuman;Vietnam;22000
237;4;Minuman;Cappucino;27000
238;4;Minuman;Piccolo;27000
239;4;Minuman;Café Latte;27000
240;4;Minuman;Café Latte Hazelnut;30000
241;4;Minuman;Café Latte Vanilla;30000
242;4;Minuman;Café Latte Caramel;30000
243;4;Minuman;Café Latte Apple;30000
244;4;Minuman;Mocha Latte;30000
245;4;Minuman;Espresse Split;34000
246;4;Minuman;Americano Mango ;22000
247;4;Minuman;Americano Strawberry ;22000
248;4;Minuman;Caramel Macchiato ;27000
249;4;Minuman;V 60 (Local Beans);29000
250;4;Minuman;Japanese Coffee (Local Beans);29000
251;4;Minuman;Matcha Greentea;22000
252;4;Minuman;Chocolate Yummy;22000
253;4;Minuman;Taro Perfecto;22000
254;4;Minuman;Bubblegum Sensation;22000
255;4;Minuman;Tiramisu Sensation;22000
256;4;Minuman;Premium Rel Velvet;22000
257;4;Minuman;Milky Regal;22000
258;4;Minuman;Milky Ways;27000
259;4;Minuman;Cookies N' Cream;22000
260;4;Minuman;Basic Tea;11000
261;4;Minuman;Lemon Tea;20000
262;4;Minuman;Mint Tea;18000
263;4;Minuman;Peach Tea;20000
264;4;Minuman;Lychee Tea;20000
265;4;Minuman;Mango Tea;20000
266;4;Minuman;Apple Tea;18000
267;5;Makanan;Rice Beef;31000
268;5;Makanan;Tongseng Daging;38000
269;5;Makanan;Ayam Kremes;37000
270;5;Makanan;Ayam Sambal Matah;37000
271;5;Makanan;Ayam Penyet;37000
272;5;Makanan;Ayam Telur Asin;33000
273;5;Makanan;Ayam Cabe Garam;33000
274;5;Makanan;Kulit Sambalado;26000
275;5;Makanan;Indomie Spesial;22000
276;5;Makanan;Nasi Goreng Oriental;22000
277;5;Makanan;Banana Split;22000
278;5;Makanan;Dimsum;26000
279;5;Makanan;Samosa;26000
280;5;Makanan;French Fries ;20000
281;5;Makanan;Tahu Crispy;20000
282;5;Makanan;Risol Mayo;20000
283;5;Makanan;Tempe Mendoan;20000
284;5;Makanan;Churros;22000
285;5;Makanan;Sweet Lemonade Pancake;26000
286;5;Minuman;Espresso;22000
287;5;Minuman;Split;39000
288;5;Minuman;On The Rock;26000
289;5;Minuman;Americano;20000
290;5;Minuman;Cappucino;28000
291;5;Minuman;Caffe Latte;28000
292;5;Minuman;Moka Latte;28000
293;5;Minuman;Popcorn Latte;26000
294;5;Minuman;Vanilla Latte;31000
295;5;Minuman;Caramel Latte;31000
296;5;Minuman;Caramel Macchiato;33000
297;5;Minuman;Cream Cheese Latte;33000
298;5;Minuman;Chocolate;20000
299;5;Minuman;Red Velvet;20000
300;5;Minuman;Green Tea;20000
301;5;Minuman;Taro;20000
302;5;Minuman;Susu Regal;22000
303;5;Minuman;Vanilla Cookies;22000
304;5;Minuman;Power Pop Girl;26000
305;5;Minuman;Sundul;20000
306;5;Minuman;Sundul Pandan;26000
307;5;Minuman;Sundul Gedang;26000
308;5;Minuman;Sweger;22000
309;5;Minuman;Summer Sweet;22000
310;5;Minuman;Mercy;22000
311;5;Minuman;Nite Marine;26000
312;5;Minuman;The Old Fizzy;26000
313;5;Minuman;Cheezy Berry;26000
314;5;Minuman;Lela;26000
315;5;Minuman;Jeruk Lemon;26000
316;5;Minuman;Jeruk Kelapa;26000
317;6;Makanan;Bakmie Piring Komplit;31000
318;6;Makanan;Bakmie Piring Kulit Crispy;28000
319;6;Makanan;Bakmie Piring Mix Dumpling;28000
320;6;Makanan;Bakmie Piring Sosis;29000
321;6;Makanan;Bakmie Piring Pangsit;26000
322;6;Makanan;Bakmie Piring Nanika;23000
323;6;Makanan;Karage Sambal Matah;28000
324;6;Makanan;Karage Mentai;28000
325;6;Makanan;Nasi Ayam Goreng Sambal Mattah;32000
326;6;Makanan;Nasi Kulit Sambal Mattah;23000
327;6;Makanan;Nasi Ayam Goreng Kremes;32000
328;6;Makanan;Nasi Ayam Teriyaki;23000
329;6;Makanan;Nasi Ayam Bakar Bumbu Rempah;32000
